DateTime,Temperature,Rain,WindSpeed,Humidity,Demand,Hour,DayOfWeek,Month
29-08-2023 14:00,35.6,0,13.1,41,6132.17,14,1,8
29-08-2023 15:00,35.7,0,14.4,41,6418.06,15,1,8
29-08-2023 16:00,35.5,0,14.8,39,6332.62,16,1,8
29-08-2023 17:00,34.6,0,13.6,42,6014.63,17,1,8
29-08-2023 18:00,33.3,0,8.7,45,5698.75,18,1,8
29-08-2023 19:00,32,0,8.2,48,5647.01,19,1,8
29-08-2023 20:00,31.3,0,9.2,49,5678.31,20,1,8
29-08-2023 21:00,30.1,0,7.4,58,5822.19,21,1,8
29-08-2023 22:00,29.1,0,5.9,64,6205.3,22,1,8
29-08-2023 23:00,28.4,0,5.5,68,6417.2,23,1,8
30-08-2023 00:00,28,0,6.6,67,6223.9,0,2,8
30-08-2023 01:00,27.4,0,6.9,67,5872.25,1,2,8
30-08-2023 02:00,27,0,9.7,67,5574.16,2,2,8
30-08-2023 03:00,26.8,0,10.1,68,5305.56,3,2,8
30-08-2023 04:00,26.5,0,10.1,69,5037.71,4,2,8
30-08-2023 05:00,27.1,0,10.3,71,4840.27,5,2,8
30-08-2023 06:00,27.6,0,11.3,70,4664.53,6,2,8
30-08-2023 07:00,28.8,0,9.4,67,4566.43,7,2,8
30-08-2023 08:00,30.6,0,11.9,60,4534.49,8,2,8
30-08-2023 09:00,32.2,0,11.9,57,4763.69,9,2,8
30-08-2023 10:00,33.7,0,14,52,5252.69,10,2,8
30-08-2023 11:00,34.8,0,15.6,47,5530.9,11,2,8
30-08-2023 12:00,35.8,0,15.6,42,5629.66,12,2,8
30-08-2023 13:00,36.4,0,14.8,39,5580.91,13,2,8
30-08-2023 14:00,36.7,0,15.5,37,5854.63,14,2,8
30-08-2023 15:00,36.7,0,15,35,5989.41,15,2,8
30-08-2023 16:00,36.4,0,14.5,35,5929.67,16,2,8
30-08-2023 17:00,34.1,0,15.3,41,5656.58,17,2,8
30-08-2023 18:00,32.8,0,11.1,46,5328.2,18,2,8
30-08-2023 19:00,31.3,0,7.6,52,5351.32,19,2,8
30-08-2023 20:00,29.9,0,6.2,58,5402.59,20,2,8
30-08-2023 21:00,28.8,0,5.5,64,5565.26,21,2,8
30-08-2023 22:00,27.8,0,6.9,71,5841.09,22,2,8
30-08-2023 23:00,27.2,0,6.6,74,6057.19,23,2,8
31-08-2023 00:00,27,0,5.1,75,5971.57,0,3,8
31-08-2023 01:00,26.3,0,5.6,79,5690.67,1,3,8
31-08-2023 02:00,26.2,0,4.9,77,5398.09,2,3,8
31-08-2023 03:00,25.9,0,6.1,78,5112.31,3,3,8
31-08-2023 04:00,25.4,0,5.1,80,4876.55,4,3,8
31-08-2023 05:00,26.2,0,5.1,80,4708.71,5,3,8
31-08-2023 06:00,27.3,0,7.6,76,4572.95,6,3,8
31-08-2023 07:00,29.1,0,6.1,70,4499.57,7,3,8
31-08-2023 08:00,31.4,0,6.5,61,4555.94,8,3,8
31-08-2023 09:00,33.3,0,8,52,4871.77,9,3,8
31-08-2023 10:00,34.9,0,12.5,43,5344.09,10,3,8
31-08-2023 11:00,35.4,0,14.8,41,5563.4,11,3,8
31-08-2023 12:00,35.8,0,14,41,5776.95,12,3,8
31-08-2023 13:00,36.4,0,14.1,40,5813.88,13,3,8
31-08-2023 14:00,36.7,0,13.2,39,6072.89,14,3,8
31-08-2023 15:00,36.7,0,13.5,39,6235.29,15,3,8
31-08-2023 16:00,36.4,0,14,39,6076.77,16,3,8
31-08-2023 17:00,34.7,0,14.2,44,5755.47,17,3,8
31-08-2023 18:00,33.5,0,9.6,48,5401.32,18,3,8
31-08-2023 19:00,32,0,6.1,54,5462.62,19,3,8
31-08-2023 20:00,30.4,0,6.1,63,5624.9,20,3,8
31-08-2023 21:00,29.9,0,5.5,65,5918.69,21,3,8
31-08-2023 22:00,28.8,0,6.3,73,6325.24,22,3,8
31-08-2023 23:00,28.3,0,6.2,76,6480.15,23,3,8
01-09-2023 00:00,27.8,0,5.9,79,6220.21,0,4,9
01-09-2023 01:00,27.5,0,4.3,79,5868.79,1,4,9
01-09-2023 02:00,27.3,0,4.3,79,5555.4,2,4,9
01-09-2023 03:00,27.1,0,5.4,78,5289.13,3,4,9
01-09-2023 04:00,26.9,0,5.7,77,5050.1,4,4,9
01-09-2023 05:00,27.7,0,6.9,75,4837.88,5,4,9
01-09-2023 06:00,28.4,0,8.4,73,4674.49,6,4,9
01-09-2023 07:00,29.7,0,7.9,69,4576.98,7,4,9
01-09-2023 08:00,31.9,0,10.1,60,4680.63,8,4,9
01-09-2023 09:00,34,0,11.7,52,5078,9,4,9
01-09-2023 10:00,35.6,0,14.2,44,5625.4,10,4,9
01-09-2023 11:00,36.4,0,16.2,39,5877.18,11,4,9
01-09-2023 12:00,37.3,0,15.6,36,5998.12,12,4,9
01-09-2023 13:00,38,0,15.6,34,5925.63,13,4,9
01-09-2023 14:00,37.9,0,16.8,34,6354.62,14,4,9
01-09-2023 15:00,37.5,0,18.9,34,6667.11,15,4,9
01-09-2023 16:00,37,0,17.7,35,6537.48,16,4,9
01-09-2023 17:00,35.8,0,16.6,37,6189.66,17,4,9
01-09-2023 18:00,34.5,0,11.8,40,5826.99,18,4,9
01-09-2023 19:00,33.1,0,9.9,44,5865.17,19,4,9
01-09-2023 20:00,31.8,0,8.3,48,5906.57,20,4,9
01-09-2023 21:00,30.7,0,7.6,50,6123.56,21,4,9
01-09-2023 22:00,29.9,0,7.2,52,6494.13,22,4,9
01-09-2023 23:00,29.1,0,7.3,54,6677.71,23,4,9
02-09-2023 00:00,28.3,0,7.3,57,6437.04,0,5,9
02-09-2023 01:00,27.9,0,7.6,59,6069.84,1,5,9
02-09-2023 02:00,27.5,0,8.3,60,5771.31,2,5,9
02-09-2023 03:00,27.3,0,11,60,5491.23,3,5,9
02-09-2023 04:00,27.4,0,12,57,5219.09,4,5,9
02-09-2023 05:00,27.8,0,10.1,60,5025.7,5,5,9
02-09-2023 06:00,28.1,0,11.3,60,4809.51,6,5,9
02-09-2023 07:00,29.5,0,10.5,58,4564.22,7,5,9
02-09-2023 08:00,31.7,0,11.7,52,4622.63,8,5,9
02-09-2023 09:00,34.1,0,14.6,47,4799.03,9,5,9
02-09-2023 10:00,35.6,0,20.5,39,5188.61,10,5,9
02-09-2023 11:00,36.5,0,23.4,35,5412.12,11,5,9
02-09-2023 12:00,37.1,0,24.3,33,5560.43,12,5,9
02-09-2023 13:00,37.4,0,23.5,33,5635.57,13,5,9
02-09-2023 14:00,37.6,0,22.9,33,6029.87,14,5,9
02-09-2023 15:00,37.4,0,23,32,6318.27,15,5,9
02-09-2023 16:00,37,0,22.1,33,6201.11,16,5,9
02-09-2023 17:00,35.5,0,19.4,40,5938.77,17,5,9
02-09-2023 18:00,34.2,0,14.5,44,5621.6,18,5,9
02-09-2023 19:00,32.6,0,11,50,5657.32,19,5,9
02-09-2023 20:00,31.4,0,5.9,54,5710.03,20,5,9
02-09-2023 21:00,30,0,6.6,62,5884.58,21,5,9
02-09-2023 22:00,29.4,0,6.6,64,6348,22,5,9
02-09-2023 23:00,29.1,0,5.5,64,6525.47,23,5,9
03-09-2023 00:00,28.4,0,5.1,67,6320.08,0,6,9
03-09-2023 01:00,27.9,0,5.1,69,5991.71,1,6,9
03-09-2023 02:00,27.6,0,6.5,70,5695.81,2,6,9
03-09-2023 03:00,27.2,0,7.2,70,5414.94,3,6,9
03-09-2023 04:00,26.5,0,7.6,72,5157.42,4,6,9
03-09-2023 05:00,26.5,0,9,73,4914.59,5,6,9
03-09-2023 06:00,26.7,0,12.3,72,4646.19,6,6,9
03-09-2023 07:00,28.2,0,12,69,4444.79,7,6,9
03-09-2023 08:00,30.6,0,15.2,59,4280.88,8,6,9
03-09-2023 09:00,32.8,0,19.5,47,4306.07,9,6,9
03-09-2023 10:00,34.3,0,19.8,38,4539.44,10,6,9
03-09-2023 11:00,35.5,0,20.6,33,4828.42,11,6,9
03-09-2023 12:00,36.2,0,21.7,35,5022.38,12,6,9
03-09-2023 13:00,36.7,0,22.1,34,5139.66,13,6,9
03-09-2023 14:00,36.9,0,22.4,33,5541.83,14,6,9
03-09-2023 15:00,37,0,21.3,32,5758.02,15,6,9
03-09-2023 16:00,36.6,0,20.9,33,5615.53,16,6,9
03-09-2023 17:00,35.3,0,18.4,36,5328.39,17,6,9
03-09-2023 18:00,33.7,0,14.3,41,5083.11,18,6,9
03-09-2023 19:00,32.5,0,12.4,45,5287.96,19,6,9
03-09-2023 20:00,31.4,0,8.7,48,5501.52,20,6,9
03-09-2023 21:00,30,0,5.9,54,5835.53,21,6,9
03-09-2023 22:00,29.3,0,5.4,57,6293.19,22,6,9
03-09-2023 23:00,28.7,0,6.1,59,6479,23,6,9
04-09-2023 00:00,27.9,0,5.5,63,6287.39,0,0,9
04-09-2023 01:00,27.2,0,5.1,65,5955.22,1,0,9
04-09-2023 02:00,26.8,0,5.4,67,5625.1,2,0,9
04-09-2023 03:00,26.4,0,6.1,68,5327.4,3,0,9
04-09-2023 04:00,26.1,0,6.6,69,5084.41,4,0,9
04-09-2023 05:00,25.8,0,7.5,71,4849.29,5,0,9
04-09-2023 06:00,26.3,0,9.7,69,4695.76,6,0,9
04-09-2023 07:00,28,0,10.1,65,4591.14,7,0,9
04-09-2023 08:00,30.7,0,11.5,55,4595.98,8,0,9
04-09-2023 09:00,32.9,0,13.8,46,4909.13,9,0,9
04-09-2023 10:00,34.6,0,14.3,40,5335.39,10,0,9
04-09-2023 11:00,35.9,0,15.9,36,5576.94,11,0,9
04-09-2023 12:00,36.8,0,17.8,33,5661.88,12,0,9
04-09-2023 13:00,37.3,0,18.4,32,5711.71,13,0,9
04-09-2023 14:00,37.4,0,18.8,32,6126.35,14,0,9
04-09-2023 15:00,37.2,0,18.3,32,6515.01,15,0,9
04-09-2023 16:00,36.8,0,17.6,33,6345.44,16,0,9
04-09-2023 17:00,35.3,0,17.4,37,6037.29,17,0,9
04-09-2023 18:00,33.7,0,12.9,42,5742.11,18,0,9
04-09-2023 19:00,32.3,0,9.8,48,5724.4,19,0,9
04-09-2023 20:00,31.5,0,10.5,50,5736.76,20,0,9
04-09-2023 21:00,30.4,0,8.6,55,5924.63,21,0,9
04-09-2023 22:00,29.5,0,7.1,59,6358.01,22,0,9
04-09-2023 23:00,28.4,0,8.3,69,6576.97,23,0,9
05-09-2023 00:00,27.8,0,8.2,75,6367.83,0,1,9
05-09-2023 01:00,27.4,0,9.5,79,6014.23,1,1,9
05-09-2023 02:00,27.1,0,9.5,81,5698.75,2,1,9
05-09-2023 03:00,26.8,0,9.4,82,5379.64,3,1,9
05-09-2023 04:00,26.5,0,6.8,84,5091.58,4,1,9
05-09-2023 05:00,27.1,0,6.7,82,4831.44,5,1,9
05-09-2023 06:00,27.8,0,5.5,80,4627.26,6,1,9
05-09-2023 07:00,29,0,4.3,75,4510.41,7,1,9
05-09-2023 08:00,30.9,0,5.4,69,4615.18,8,1,9
05-09-2023 09:00,32.5,0.1,6.6,65,4989.29,9,1,9
05-09-2023 10:00,33.6,0.2,8.2,63,5559.39,10,1,9
05-09-2023 11:00,34,0.8,8.4,62,5855.11,11,1,9
05-09-2023 12:00,34.9,0.1,8.7,57,6079.32,12,1,9
05-09-2023 13:00,35.4,0.1,10,53,6101.56,13,1,9
05-09-2023 14:00,35.9,0,10.2,49,6550.97,14,1,9
05-09-2023 15:00,31.3,3.6,23,64,6826.25,15,1,9
05-09-2023 16:00,29.5,1.9,6.9,73,6637.05,16,1,9
05-09-2023 17:00,33.8,0,14.8,50,6357.97,17,1,9
05-09-2023 18:00,32.1,0,8.6,56,6010.18,18,1,9
05-09-2023 19:00,30.9,0,7.8,61,6042.47,19,1,9
05-09-2023 20:00,30.2,0,6.2,64,6144.28,20,1,9
05-09-2023 21:00,29.5,0,6.9,67,6417.25,21,1,9
05-09-2023 22:00,29.1,0,6.8,69,6798.17,22,1,9
05-09-2023 23:00,28.5,0,4,73,6889.15,23,1,9
06-09-2023 00:00,28,0,3.4,79,6573.19,0,2,9
06-09-2023 01:00,27.5,0,2.6,79,6198.87,1,2,9
06-09-2023 02:00,27.1,0,3.3,81,5888.55,2,2,9
06-09-2023 03:00,26.9,0,5.2,82,5592.16,3,2,9
06-09-2023 04:00,26.6,0,4.6,85,5339.97,4,2,9
06-09-2023 05:00,24.4,0,18.4,91,5104.09,5,2,9
06-09-2023 06:00,25.8,0.8,5.7,90,4844.52,6,2,9
06-09-2023 07:00,26,0.8,5,91,4680.39,7,2,9
06-09-2023 08:00,27.8,0.2,3.9,81,4688.03,8,2,9
06-09-2023 09:00,30.5,0,4.5,68,5018.3,9,2,9
06-09-2023 10:00,32.9,0,5.6,55,5541.99,10,2,9
06-09-2023 11:00,34.5,0,6,46,5843.91,11,2,9
06-09-2023 12:00,35.6,0,6.5,43,5984.46,12,2,9
06-09-2023 13:00,36.3,0,7.4,41,5888.69,13,2,9
06-09-2023 14:00,36.4,0,7.6,42,6226.66,14,2,9
06-09-2023 15:00,35.8,0,7.7,43,6479.91,15,2,9
06-09-2023 16:00,35.4,0,3.6,43,6385.73,16,2,9
06-09-2023 17:00,35.5,0,5.1,41,6114.17,17,2,9
06-09-2023 18:00,33.9,0,4.5,48,5804.84,18,2,9
06-09-2023 19:00,32.8,0,7.2,54,5803.32,19,2,9
06-09-2023 20:00,31.9,0,11.5,58,5734.09,20,2,9
06-09-2023 21:00,31.1,0,6.1,61,5822.51,21,2,9
06-09-2023 22:00,30.3,0,4.7,64,6203.3,22,2,9
06-09-2023 23:00,29.7,0,5.4,67,6440.1,23,2,9
07-09-2023 00:00,29.1,0,4.6,69,6275.8,0,3,9
07-09-2023 01:00,28.8,0,5.9,70,5981.28,1,3,9
07-09-2023 02:00,28.2,0,5.6,72,5648.52,2,3,9
07-09-2023 03:00,27.8,0,4.6,74,5357.88,3,3,9
07-09-2023 04:00,27.3,0,4.3,77,5116.6,4,3,9
07-09-2023 05:00,27.1,0,4.6,80,4875.56,5,3,9
07-09-2023 06:00,28.4,0,6.8,74,4674.15,6,3,9
07-09-2023 07:00,30.1,0,7.6,67,4539.59,7,3,9
07-09-2023 08:00,32.4,0,6.6,58,4479.69,8,3,9
07-09-2023 09:00,34.2,0,5.2,49,4656.16,9,3,9
07-09-2023 10:00,35.3,0,5.6,45,5195.24,10,3,9
07-09-2023 11:00,36.4,0,5.1,40,5497.49,11,3,9
07-09-2023 12:00,37.4,0,5.5,36,5718.45,12,3,9
07-09-2023 13:00,38,0,6.6,34,5791.04,13,3,9
07-09-2023 14:00,38.2,0,8,33,6122.16,14,3,9
07-09-2023 15:00,37.8,0,8.7,33,6198.96,15,3,9
07-09-2023 16:00,37.4,0,7.9,33,5642.51,16,3,9
07-09-2023 17:00,31.5,0,8,60,5205.72,17,3,9
07-09-2023 18:00,32,0,2.5,57,5081.44,18,3,9
07-09-2023 19:00,31.5,0,5.8,62,5218.93,19,3,9
07-09-2023 20:00,31.1,0,2.2,67,5297.18,20,3,9
07-09-2023 21:00,30.2,0,3.6,73,5426.96,21,3,9
07-09-2023 22:00,30,0,7.2,70,5673.59,22,3,9
07-09-2023 23:00,29.3,0,8.9,69,5845.14,23,3,9
08-09-2023 00:00,28.9,0,8,69,5792.71,0,4,9
08-09-2023 01:00,28.7,0,5.2,70,5848.08,1,4,9
08-09-2023 02:00,28.2,0,3.6,75,5479.8,2,4,9
08-09-2023 03:00,27.9,0,3.6,78,5140.14,3,4,9
08-09-2023 04:00,27.6,0,2.9,79,4888.06,4,4,9
08-09-2023 05:00,25.6,0,2.2,87,4652.61,5,4,9
08-09-2023 06:00,26.3,0.2,2.6,89,4409.86,6,4,9
08-09-2023 07:00,27.4,0,0.5,84,4292.23,7,4,9
08-09-2023 08:00,29.4,0,3.7,73,4284.44,8,4,9
08-09-2023 09:00,31.6,0,7,60,4534.11,9,4,9
08-09-2023 10:00,33.4,0,8.9,52,4950.95,10,4,9
08-09-2023 11:00,34.6,0,10.2,47,5235.66,11,4,9
08-09-2023 12:00,35.4,0,9.7,44,5431.55,12,4,9
08-09-2023 13:00,36.3,0,10.2,42,5420.46,13,4,9
08-09-2023 14:00,36.6,0,9.9,41,5797.87,14,4,9
08-09-2023 15:00,32.1,0.9,16.3,58,5991.93,15,4,9
08-09-2023 16:00,32.8,0,11.5,57,5897.16,16,4,9
08-09-2023 17:00,32.1,0,14.7,58,5655.6,17,4,9
08-09-2023 18:00,30.4,0,14.2,67,5333.85,18,4,9
08-09-2023 19:00,29.4,0,16.8,74,5335.89,19,4,9
08-09-2023 20:00,28.2,0,15.6,77,5346.32,20,4,9
08-09-2023 21:00,27.9,0,12.5,80,5435.37,21,4,9
08-09-2023 22:00,27.1,0.3,13.5,85,5773.63,22,4,9
08-09-2023 23:00,26.4,0.7,6.2,90,5969.01,23,4,9
09-09-2023 00:00,26.5,0,5,93,5799.19,0,5,9
09-09-2023 01:00,26.5,0,2.7,92,5512.3,1,5,9
09-09-2023 02:00,26.3,0,6.9,94,5207.31,2,5,9
09-09-2023 03:00,26.2,0,7,93,4746.56,3,5,9
09-09-2023 04:00,26.1,0.1,11,93,4490.81,4,5,9
09-09-2023 05:00,25.4,3.4,10.9,92,4360.22,5,5,9
09-09-2023 06:00,25.7,0.2,8.4,94,4208.1,6,5,9
09-09-2023 07:00,26.6,0.2,9.5,90,4092.05,7,5,9
09-09-2023 08:00,27.4,0.1,13.8,84,4031.59,8,5,9
09-09-2023 09:00,27.4,0.1,9.5,82,4169.24,9,5,9
09-09-2023 10:00,28.7,0.1,18.1,76,4517.44,10,5,9
09-09-2023 11:00,29.7,0.1,19.1,70,4761.13,11,5,9
09-09-2023 12:00,31.7,0,23.6,61,4850.01,12,5,9
09-09-2023 13:00,32.2,0,24,57,4773.27,13,5,9
09-09-2023 14:00,31.3,0,23.6,58,4971.81,14,5,9
09-09-2023 15:00,30.5,0,19.7,63,4982.19,15,5,9
09-09-2023 16:00,30.6,0,18.1,64,4859.71,16,5,9
09-09-2023 17:00,26.6,0,15.5,87,4675.76,17,5,9
09-09-2023 18:00,26.3,0.3,11.8,87,4564.54,18,5,9
09-09-2023 19:00,26.2,0,13.5,85,4619.13,19,5,9
09-09-2023 20:00,26.3,0,9.3,82,4499.2,20,5,9
09-09-2023 21:00,25.9,0.1,12.5,82,4454.76,21,5,9
09-09-2023 22:00,25.6,0.1,11.1,85,4518.56,22,5,9
09-09-2023 23:00,25.6,0,10.4,89,4547.97,23,5,9
10-09-2023 00:00,25.2,0,10.5,91,4452.35,0,6,9
10-09-2023 01:00,24.8,5.6,9.5,96,4260.95,1,6,9
10-09-2023 02:00,24.6,0.6,10.3,96,4082.07,2,6,9
10-09-2023 03:00,24.7,0.1,11.5,95,3912.44,3,6,9
10-09-2023 04:00,25,0.1,11,94,3788.78,4,6,9
10-09-2023 05:00,24.4,0.4,17.9,95,3656.42,5,6,9
10-09-2023 06:00,24.4,8.5,14.8,94,3548.08,6,6,9
10-09-2023 07:00,24.4,4.9,12.2,94,3527.46,7,6,9
10-09-2023 08:00,25.1,2,13,93,3538.63,8,6,9
10-09-2023 09:00,25.7,0.4,15.5,90,3678.31,9,6,9
10-09-2023 10:00,27.2,0.4,15.2,83,3892.37,10,6,9
10-09-2023 11:00,28.1,0.3,15,79,4040.55,11,6,9
10-09-2023 12:00,29.2,0.2,12.8,76,4141.5,12,6,9
10-09-2023 13:00,29,1,14.8,75,4033.39,13,6,9
10-09-2023 14:00,26.8,7.6,15.3,89,4153.51,14,6,9
10-09-2023 15:00,27.8,0.3,14.4,82,4170.7,15,6,9
10-09-2023 16:00,28.6,0.1,17.3,77,4096.88,16,6,9
10-09-2023 17:00,27.5,0.1,13.4,82,4012.91,17,6,9
10-09-2023 18:00,26.7,0,10.3,86,4069.3,18,6,9
10-09-2023 19:00,26.2,0,8,89,4159.11,19,6,9
10-09-2023 20:00,25.8,0,7.8,91,4081.64,20,6,9
10-09-2023 21:00,25.4,0,6.8,93,4108.16,21,6,9
10-09-2023 22:00,25,0,6.8,95,4238.23,22,6,9
10-09-2023 23:00,24.7,0,8.6,96,4217.93,23,6,9
11-09-2023 00:00,24.6,0,8.7,96,4117.61,0,0,9
11-09-2023 01:00,24.7,0,6.8,95,3902.58,1,0,9
11-09-2023 02:00,24.6,0,6.3,96,3719.14,2,0,9
11-09-2023 03:00,24.3,0,5.1,97,3555.16,3,0,9
11-09-2023 04:00,24.2,0,4.1,98,3437.05,4,0,9
11-09-2023 05:00,24,0,8.8,90,3444.27,5,0,9
11-09-2023 06:00,24.2,0,4.4,89,3608.4,6,0,9
11-09-2023 07:00,25.1,0,5.8,87,3699.68,7,0,9
11-09-2023 08:00,26.5,0,5.1,83,3820.57,8,0,9
11-09-2023 09:00,28.2,0,8,77,4235.42,9,0,9
11-09-2023 10:00,29.6,0.1,10.2,74,4697.65,10,0,9
11-09-2023 11:00,30.7,0.1,12.8,67,4891.19,11,0,9
11-09-2023 12:00,31.8,0,13.6,61,4958.2,12,0,9
11-09-2023 13:00,32.1,0.1,15.8,60,4852.29,13,0,9
11-09-2023 14:00,30.1,1,19.2,72,5091.84,14,0,9
11-09-2023 15:00,30.7,0.1,12.2,70,5224.84,15,0,9
11-09-2023 16:00,30.8,0,15.8,67,5208.99,16,0,9
11-09-2023 17:00,30.6,0,9.3,67,5126.53,17,0,9
11-09-2023 18:00,29.4,0,7.7,70,4992.72,18,0,9
11-09-2023 19:00,28.3,0,9.1,76,4997.95,19,0,9
11-09-2023 20:00,27.5,0,11.5,78,4836.38,20,0,9
11-09-2023 21:00,26.7,0,9.5,82,4771.54,21,0,9
11-09-2023 22:00,26.1,0,7.6,87,4948.24,22,0,9
11-09-2023 23:00,25.8,0,7.4,89,5023.76,23,0,9
12-09-2023 00:00,25.5,0,7.2,92,4795.14,0,1,9
12-09-2023 01:00,25.1,0,5.1,94,4462.33,1,1,9
12-09-2023 02:00,24.7,0,3.8,96,4195.78,2,1,9
12-09-2023 03:00,24.4,0,3.4,98,3982.01,3,1,9
12-09-2023 04:00,24.2,0,3.1,98,3825.72,4,1,9
12-09-2023 05:00,24.9,0,3.4,97,3780.38,5,1,9
12-09-2023 06:00,25.5,0,4,94,3861.51,6,1,9
12-09-2023 07:00,26.7,0,0.7,90,3958.96,7,1,9
12-09-2023 08:00,28.4,0,1,81,4045.2,8,1,9
12-09-2023 09:00,30.1,0,2.6,71,4407.84,9,1,9
12-09-2023 10:00,31.4,0,5.2,63,4904.29,10,1,9
12-09-2023 11:00,32.1,0,7.7,59,5100.4,11,1,9
12-09-2023 12:00,32.6,0.1,7.1,57,5218.32,12,1,9
12-09-2023 13:00,33,0.1,6.1,56,5159.73,13,1,9
12-09-2023 14:00,33.3,0,4.9,55,5439.46,14,1,9
12-09-2023 15:00,33.4,0,4,55,5638.9,15,1,9
12-09-2023 16:00,33.3,0,2.9,55,5547.63,16,1,9
12-09-2023 17:00,30.3,0,6.5,76,5403.53,17,1,9
12-09-2023 18:00,29.3,0,3.6,81,5276.47,18,1,9
12-09-2023 19:00,28.5,0,2.3,86,5335.05,19,1,9
12-09-2023 20:00,28,0,3.6,87,5236.41,20,1,9
12-09-2023 21:00,27.6,0,4,88,5244.61,21,1,9
12-09-2023 22:00,27.5,0,6.1,87,5505.03,22,1,9
12-09-2023 23:00,27.6,0,7.6,85,5610.36,23,1,9
13-09-2023 00:00,27.2,0,7,86,5325.9,0,2,9
13-09-2023 01:00,26.8,0,5.5,87,4971.91,1,2,9
13-09-2023 02:00,26.4,0,3.6,89,4683,2,2,9
13-09-2023 03:00,26.3,0,5.8,89,4439.83,3,2,9
13-09-2023 04:00,26.2,0,6.1,89,4254.53,4,2,9
13-09-2023 05:00,27,0,3.2,92,4164.21,5,2,9
13-09-2023 06:00,27.4,0,1.5,91,4183.72,6,2,9
13-09-2023 07:00,28,0,8.4,88,4224.5,7,2,9
13-09-2023 08:00,29.5,0,5.6,82,4343.78,8,2,9
13-09-2023 09:00,30.5,0,7.4,79,4784.33,9,2,9
13-09-2023 10:00,31.5,0,3.9,74,5257.81,10,2,9
13-09-2023 11:00,32.2,0,4.9,70,5511.29,11,2,9
13-09-2023 12:00,32.6,0,3.6,67,5618.12,12,2,9
13-09-2023 13:00,33.3,0,3.6,64,5628.25,13,2,9
13-09-2023 14:00,33.4,0,3.4,62,5963.15,14,2,9
13-09-2023 15:00,33.3,0,3.3,62,6182.06,15,2,9
13-09-2023 16:00,33.2,0,2.6,61,6035.33,16,2,9
13-09-2023 17:00,33.7,0,4.6,64,5835.48,17,2,9
13-09-2023 18:00,31.8,0,5.3,76,5678.95,18,2,9
13-09-2023 19:00,29.7,3.6,10.9,80,5737.33,19,2,9
13-09-2023 20:00,28.1,1.9,5.6,89,5731.52,20,2,9
13-09-2023 21:00,27.9,0,2.6,91,5801.62,21,2,9
13-09-2023 22:00,27.7,0,1.3,92,6078.48,22,2,9
13-09-2023 23:00,27.7,0,5.7,90,6131.63,23,2,9
14-09-2023 00:00,27.4,0,3.7,92,5864.31,0,3,9
14-09-2023 01:00,27.2,0,3.6,93,5493.9,1,3,9
14-09-2023 02:00,26.9,0,3.5,94,5193.45,2,3,9
14-09-2023 03:00,26.9,0,4.9,93,4915.2,3,3,9
14-09-2023 04:00,26.8,0,6.1,94,4713.6,4,3,9
14-09-2023 05:00,26.3,0,10.6,89,4578.46,5,3,9
14-09-2023 06:00,26.9,0,6.9,90,4530.51,6,3,9
14-09-2023 07:00,27.8,0,10,88,4532.77,7,3,9
14-09-2023 08:00,28.8,0,14.2,82,4643.11,8,3,9
14-09-2023 09:00,30.9,0,11.6,73,5097.05,9,3,9
14-09-2023 10:00,32.3,0,9.4,68,5631.58,10,3,9
14-09-2023 11:00,32.9,0,8.4,66,5912.91,11,3,9
14-09-2023 12:00,33.4,0,7.3,64,6061.47,12,3,9
14-09-2023 13:00,34.1,0,7.2,60,6081.68,13,3,9
14-09-2023 14:00,33.9,0,7.3,58,6461.15,14,3,9
14-09-2023 15:00,32.3,0.1,6.9,65,6657.99,15,3,9
14-09-2023 16:00,30.1,0,10.1,78,6544.09,16,3,9
14-09-2023 17:00,29.3,0,16.1,83,6289.98,17,3,9
14-09-2023 18:00,27,15.1,6.8,91,6061.31,18,3,9
14-09-2023 19:00,27.5,0.3,3.9,91,6158.7,19,3,9
14-09-2023 20:00,27.5,0,7.4,92,6138.46,20,3,9
14-09-2023 21:00,27.2,0,12.7,91,6287.11,21,3,9
14-09-2023 22:00,26.9,0,11.5,88,6619.26,22,3,9
14-09-2023 23:00,26.6,0,7.9,89,6653.07,23,3,9
15-09-2023 00:00,26.4,0,3.2,91,6329.7,0,4,9
15-09-2023 01:00,26.1,0,2.6,94,5965.74,1,4,9
15-09-2023 02:00,26,0,3.6,94,5609.48,2,4,9
15-09-2023 03:00,25.5,0,3,98,5335.35,3,4,9
15-09-2023 04:00,25.5,0,2.5,98,5110.07,4,4,9
15-09-2023 05:00,26.6,0,10,96,4958.9,5,4,9
15-09-2023 06:00,26.6,1.6,12.3,96,4878.13,6,4,9
15-09-2023 07:00,26.3,2.2,10,96,4458.99,7,4,9
15-09-2023 08:00,26.4,1.6,3.1,97,4273.01,8,4,9
15-09-2023 09:00,27.2,1.1,5.4,92,4594.51,9,4,9
15-09-2023 10:00,27.4,0.5,12.5,92,5100.55,10,4,9
15-09-2023 11:00,28,0.1,9.7,89,5331.37,11,4,9
15-09-2023 12:00,29.3,0,7.3,83,5495.62,12,4,9
15-09-2023 13:00,30.6,0,7.6,78,5359.65,13,4,9
15-09-2023 14:00,31.3,0,7.4,75,5710.84,14,4,9
15-09-2023 15:00,31.9,0,5.6,71,5915.58,15,4,9
15-09-2023 16:00,31.9,0,5.3,69,5870.04,16,4,9
